snippet_company,source_url,company_from_source_url,remark
Aareal Bank,https://www.unglobalcompact.org/COPs/active/109191,Aareal Bank AG,
Aareal Bank,https://www.unglobalcompact.org/COPs/active/44171,Aareal Bank AG,
ABB,https://www.unglobalcompact.org/COPs/active/15101,ABB Ltd.,
ABB,https://www.unglobalcompact.org/COPs/active/10712,ABB Ltd.,
ABB,https://www.unglobalcompact.org/COPs/active/124621,ABB Ltd.,
ABB,https://www.unglobalcompact.org/COPs/active/56961,ABB Ltd.,
ABB,https://www.unglobalcompact.org/COPs/active/20642,ABB Ltd.,
Aberdeen Asset Management,https://www.unglobalcompact.org/COPs/active/122841,Aberdeen Asset Management PLC,
Aberdeen Asset Management,https://www.unglobalcompact.org/COPs/active/55091,Aberdeen Asset Management PLC,
Accenture,https://www.unglobalcompact.org/COPs/active/11197,Accenture,
Accenture,https://www.unglobalcompact.org/COPs/advanced/137141,Accenture,
Accenture,https://www.unglobalcompact.org/COPs/advanced/15791,Accenture,
Accenture,https://www.unglobalcompact.org/COPs/advanced/21564,Accenture,
Accenture,https://www.unglobalcompact.org/COPs/advanced/66911,Accenture,
Airbus Group,https://www.unglobalcompact.org/COPs/advanced/12263,AIRBUS GROUP,
Airbus Group,https://www.unglobalcompact.org/COPs/advanced/149631,AIRBUS GROUP,
Airbus Group,https://www.unglobalcompact.org/COPs/advanced/17045,AIRBUS GROUP,
Airbus Group,https://www.unglobalcompact.org/COPs/advanced/22646,AIRBUS GROUP,
Airbus Group,https://www.unglobalcompact.org/COPs/advanced/79131,AIRBUS GROUP,
Ajinomoto,https://www.unglobalcompact.org/COPs/active/14415,"Ajinomoto Co., Inc.",
Ajinomoto,https://www.unglobalcompact.org/COPs/active/64911,"Ajinomoto Co., Inc.",
Ajinomoto,https://www.unglobalcompact.org/COPs/active/21613,"Ajinomoto Co., Inc.",
Ajinomoto,https://www.unglobalcompact.org/COPs/advanced/132231,"Ajinomoto Co., Inc.",
Akzo Nobel,https://www.unglobalcompact.org/COPs/active/15622,Akzo Nobel N.V.,
Akzo Nobel,https://www.unglobalcompact.org/COPs/active/11134,Akzo Nobel N.V.,
Akzo Nobel,https://www.unglobalcompact.org/COPs/active/131531,Akzo Nobel N.V.,
Akzo Nobel,https://www.unglobalcompact.org/COPs/active/64471,Akzo Nobel N.V.,
Akzo Nobel,https://www.unglobalcompact.org/COPs/active/21402,Akzo Nobel N.V.,
Alcatel-Lucent,https://www.unglobalcompact.org/COPs/active/11962,Alcatel-Lucent,
Alcatel-Lucent,https://www.unglobalcompact.org/COPs/advanced/150721,Alcatel-Lucent,
Alcatel-Lucent,https://www.unglobalcompact.org/COPs/advanced/16668,Alcatel-Lucent,
Alcatel-Lucent,https://www.unglobalcompact.org/COPs/advanced/22636,Alcatel-Lucent,
Alcatel-Lucent,https://www.unglobalcompact.org/COPs/advanced/78611,Alcatel-Lucent,
ALFA,https://www.unglobalcompact.org/COPs/active/14605,"Alfa, S.A.",
ALFA,https://www.unglobalcompact.org/COPs/active/80301,"Alfa, S.A.",
ALFA,https://www.unglobalcompact.org/COPs/active/23190,"Alfa, S.A.",
ALFA,https://www.unglobalcompact.org/COPs/active/19939,"Alfa, S.A.",
Alfa Laval,https://www.unglobalcompact.org/COPs/active/17871,Alfa Laval Group,
Alfa Laval,https://www.unglobalcompact.org/COPs/active/137451,Alfa Laval Group,
Alfa Laval,https://www.unglobalcompact.org/COPs/active/68331,Alfa Laval Group,
Alfa Laval,https://www.unglobalcompact.org/COPs/active/22423,Alfa Laval Group,
Allianz,https://www.unglobalcompact.org/COPs/active/18230,Allianz SE,
Allianz,https://www.unglobalcompact.org/COPs/active/13599,Allianz SE,
Allianz,https://www.unglobalcompact.org/COPs/active/98591,Allianz SE,
Allianz,https://www.unglobalcompact.org/COPs/active/32111,Allianz SE,
Aluminum Corp of China,https://www.unglobalcompact.org/COPs/active/16641,Aluminum Corporation of China,
Aluminum Corp of China,https://www.unglobalcompact.org/COPs/active/149521,Aluminum Corporation of China,
Aluminum Corp of China,https://www.unglobalcompact.org/COPs/active/11933,Aluminum Corporation of China,
Aluminum Corp of China,https://www.unglobalcompact.org/COPs/active/78511,Aluminum Corporation of China,
Aluminum Corp of China,https://www.unglobalcompact.org/COPs/active/22620,Aluminum Corporation of China,
Anadolu Efes,https://www.unglobalcompact.org/COPs/active/21565,Anadolu Efes Biracilik ve Malt Sanayii A.S,
Anadolu Efes,https://www.unglobalcompact.org/COPs/active/94801,Anadolu Efes Biracilik ve Malt Sanayii A.S,
Anheuser-Busch InBev,https://www.unglobalcompact.org/COPs/active/16181,Anheuser-Busch InBev NV,
Anheuser-Busch InBev,https://www.unglobalcompact.org/COPs/active/143991,Anheuser-Busch InBev NV,
Anheuser-Busch InBev,https://www.unglobalcompact.org/COPs/active/11823,Anheuser-Busch InBev NV,
Anheuser-Busch InBev,https://www.unglobalcompact.org/COPs/active/73091,Anheuser-Busch InBev NV,
Anheuser-Busch InBev,https://www.unglobalcompact.org/COPs/active/22078,Anheuser-Busch InBev NV,
ANZ,https://www.unglobalcompact.org/COPs/active/16639,Australia and New Zealand Banking Group Limited,
ANZ,https://www.unglobalcompact.org/COPs/active/148351,Australia and New Zealand Banking Group Limited,
ANZ,https://www.unglobalcompact.org/COPs/active/11988,Australia and New Zealand Banking Group Limited,
ANZ,https://www.unglobalcompact.org/COPs/active/77381,Australia and New Zealand Banking Group Limited,
ANZ,https://www.unglobalcompact.org/COPs/active/22622,Australia and New Zealand Banking Group Limited,
Arrow Electronics,https://www.unglobalcompact.org/COPs/active/118851,"Arrow Electronics, Inc.",
Arrow Electronics,https://www.unglobalcompact.org/COPs/active/51331,"Arrow Electronics, Inc.",
Arrow Electronics,https://www.unglobalcompact.org/COPs/active/19899,"Arrow Electronics, Inc.",
Asahi Kasei,https://www.unglobalcompact.org/COPs/active/13729,Asahi Kasei Corporation,
Asahi Kasei,https://www.unglobalcompact.org/COPs/active/80111,Asahi Kasei Corporation,
Asahi Kasei,https://www.unglobalcompact.org/COPs/active/22745,Asahi Kasei Corporation,
Asahi Kasei,https://www.unglobalcompact.org/COPs/learner/13728,Asahi Kasei Corporation,
Assa Abloy,https://www.unglobalcompact.org/COPs/active/16258,Assa Abloy,
Assa Abloy,https://www.unglobalcompact.org/COPs/active/137551,Assa Abloy,
Assa Abloy,https://www.unglobalcompact.org/COPs/active/11657,Assa Abloy,
Assa Abloy,https://www.unglobalcompact.org/COPs/active/68041,Assa Abloy,
Assa Abloy,https://www.unglobalcompact.org/COPs/active/22052,Assa Abloy,
Astellas Pharma,https://www.unglobalcompact.org/COPs/active/18780,Astellas Pharma Inc.,
Astellas Pharma,https://www.unglobalcompact.org/COPs/active/105451,Astellas Pharma Inc.,
Astellas Pharma,https://www.unglobalcompact.org/COPs/active/105451,Astellas Pharma Inc.,
Astellas Pharma,https://www.unglobalcompact.org/COPs/active/38851,Astellas Pharma Inc.,
AstraZeneca,https://www.unglobalcompact.org/COPs/learner/152381,AstraZeneca,
AstraZeneca,https://www.unglobalcompact.org/COPs/advanced/11278,AstraZeneca,
AstraZeneca,https://www.unglobalcompact.org/COPs/advanced/15737,AstraZeneca,
AstraZeneca,https://www.unglobalcompact.org/COPs/advanced/21543,AstraZeneca,
AstraZeneca,https://www.unglobalcompact.org/COPs/advanced/66851,AstraZeneca,
Atlas Copco,https://www.unglobalcompact.org/COPs/active/11588,Atlas Copco AB,
Atlas Copco,https://www.unglobalcompact.org/COPs/advanced/139021,Atlas Copco AB,
Atlas Copco,https://www.unglobalcompact.org/COPs/advanced/16431,Atlas Copco AB,
Atlas Copco,https://www.unglobalcompact.org/COPs/advanced/21802,Atlas Copco AB,
Atlas Copco,https://www.unglobalcompact.org/COPs/advanced/69851,Atlas Copco AB,
ATOS,https://www.unglobalcompact.org/COPs/active/17240,Atos,
ATOS,https://www.unglobalcompact.org/COPs/active/84531,Atos,
ATOS,https://www.unglobalcompact.org/COPs/active/23150,Atos,
Automatic Data,https://www.unglobalcompact.org/COPs/active/15779,ADP-GSI France,1
Automatic Data,https://www.unglobalcompact.org/COPs/learner/11168,ADP-GSI France,1
B Never Too Busy to Be Beautiful,https://www.unglobalcompact.org/COPs/active/96401,BMO Global Asset Management (EMEA),1
B Never Too Busy to Be Beautiful,https://www.unglobalcompact.org/COPs/learner/12466,BMO Global Asset Management (EMEA),1
B Never Too Busy to Be Beautiful,https://www.unglobalcompact.org/COPs/learner/19964,BMO Global Asset Management (EMEA),1
B Never Too Busy to Be Beautiful,https://www.unglobalcompact.org/COPs/learner/44721,BMO Global Asset Management (EMEA),1
Banca Popolare di Sondrio,https://www.unglobalcompact.org/COPs/active/17995,Banca Popolare di Sondrio,
Banca Popolare di Sondrio,https://www.unglobalcompact.org/COPs/active/95301,Banca Popolare di Sondrio,
Banca Popolare di Sondrio,https://www.unglobalcompact.org/COPs/active/29581,Banca Popolare di Sondrio,
Banca Popolare di Sondrio,https://www.unglobalcompact.org/COPs/learner/14336,Banca Popolare di Sondrio,
Banco Bradesco,https://www.unglobalcompact.org/COPs/active/15519,Banco Bradesco S.A.,
Banco Bradesco,https://www.unglobalcompact.org/COPs/active/10999,Banco Bradesco S.A.,
Banco Bradesco,https://www.unglobalcompact.org/COPs/active/11000,Banco Bradesco S.A.,
Banco Bradesco,https://www.unglobalcompact.org/COPs/advanced/133531,Banco Bradesco S.A.,
Banco Bradesco,https://www.unglobalcompact.org/COPs/advanced/21288,Banco Bradesco S.A.,
Banco Bradesco,https://www.unglobalcompact.org/COPs/advanced/64311,Banco Bradesco S.A.,
Banco do Brasil,https://www.unglobalcompact.org/COPs/active/17212,Banco do Brasil S.A.,
Banco do Brasil,https://www.unglobalcompact.org/COPs/active/149781,Banco do Brasil S.A.,
Banco do Brasil,https://www.unglobalcompact.org/COPs/active/11898,Banco do Brasil S.A.,
Banco do Brasil,https://www.unglobalcompact.org/COPs/active/78741,Banco do Brasil S.A.,
Banco do Brasil,https://www.unglobalcompact.org/COPs/active/23047,Banco do Brasil S.A.,
Bancolombia,https://www.unglobalcompact.org/COPs/active/14602,Grupo Bancolombia,
Bancolombia,https://www.unglobalcompact.org/COPs/active/46671,Grupo Bancolombia,
Bancolombia,https://www.unglobalcompact.org/COPs/learner/19592,Grupo Bancolombia,
Bancolombia,https://www.unglobalcompact.org/COPs/learner/19961,Grupo Bancolombia,
Bancolombia,https://www.unglobalcompact.org/COPs/advanced/112591,Grupo Bancolombia,
Bank Audi,https://www.unglobalcompact.org/COPs/active/14167,Bank Audi Syria,
Bank Audi,https://www.unglobalcompact.org/COPs/active/19810,Bank Audi Syria,
Bank Audi,https://www.unglobalcompact.org/COPs/learner/19590,Bank Audi Syria,
Bank Hapoalim,https://www.unglobalcompact.org/COPs/active/18642,Bank Hapoalim,
Bank Hapoalim,https://www.unglobalcompact.org/COPs/active/104171,Bank Hapoalim,
Bank Hapoalim,https://www.unglobalcompact.org/COPs/active/13702,Bank Hapoalim,
Bank Hapoalim,https://www.unglobalcompact.org/COPs/active/104171,Bank Hapoalim,
Bank Hapoalim,https://www.unglobalcompact.org/COPs/active/36551,Bank Hapoalim,
Bank of Nova Scotia,https://www.unglobalcompact.org/COPs/active/16407,Scotiabank,
Bank of Nova Scotia,https://www.unglobalcompact.org/COPs/active/146231,Scotiabank,
Bank of Nova Scotia,https://www.unglobalcompact.org/COPs/active/12039,Scotiabank,
Bank of Nova Scotia,https://www.unglobalcompact.org/COPs/active/22285,Scotiabank,
Bank of Nova Scotia,https://www.unglobalcompact.org/COPs/active/75151,Scotiabank,
Baoshan Iron & Steel,https://www.unglobalcompact.org/COPs/active/15402,Baosteel Group Corporation,
Baoshan Iron & Steel,https://www.unglobalcompact.org/COPs/active/13933,Baosteel Group Corporation,
Baoshan Iron & Steel,https://www.unglobalcompact.org/COPs/active/31741,Baosteel Group Corporation,
Baoshan Iron & Steel,https://www.unglobalcompact.org/COPs/advanced/118111,Baosteel Group Corporation,
Baoshan Iron & Steel,https://www.unglobalcompact.org/COPs/advanced/19870,Baosteel Group Corporation,
Barrick Gold,https://www.unglobalcompact.org/COPs/active/16934,Barrick Gold Corporation,
Barrick Gold,https://www.unglobalcompact.org/COPs/active/152661,Barrick Gold Corporation,
Barrick Gold,https://www.unglobalcompact.org/COPs/active/12453,Barrick Gold Corporation,
Barrick Gold,https://www.unglobalcompact.org/COPs/active/81191,Barrick Gold Corporation,
Barrick Gold,https://www.unglobalcompact.org/COPs/active/22903,Barrick Gold Corporation,
Barrick Gold,https://www.unglobalcompact.org/COPs/active/20244,Minera Barrick Misquichilca S.A.,
Barrick Gold,https://www.unglobalcompact.org/COPs/learner/14970,Minera Barrick Misquichilca S.A.,
Barrick Gold,https://www.unglobalcompact.org/COPs/learner/14971,Minera Barrick Misquichilca S.A.,
BCI-Banco Credito,https://www.unglobalcompact.org/COPs/active/84491,"Banco Credito e Inversiones, BCI",
BCI-Banco Credito,https://www.unglobalcompact.org/COPs/learner/13172,"Banco Credito e Inversiones, BCI",
BCI-Banco Credito,https://www.unglobalcompact.org/COPs/learner/18172,"Banco Credito e Inversiones, BCI",
BG Group,https://www.unglobalcompact.org/COPs/active/16529,BG Group plc,
BG Group,https://www.unglobalcompact.org/COPs/active/140141,BG Group plc,
BG Group,https://www.unglobalcompact.org/COPs/active/73801,BG Group plc,
BG Group,https://www.unglobalcompact.org/COPs/learner/11493,BG Group plc,
BG Group,https://www.unglobalcompact.org/COPs/active/22482,BG Group plc,
Bharat Heavy Electricals,https://www.unglobalcompact.org/COPs/active/17359,Bharat Heavy Electricals Limited - BHEL,
Bharat Heavy Electricals,https://www.unglobalcompact.org/COPs/active/12467,Bharat Heavy Electricals Limited - BHEL,
Bharat Heavy Electricals,https://www.unglobalcompact.org/COPs/active/86321,Bharat Heavy Electricals Limited - BHEL,
Bharat Heavy Electricals,https://www.unglobalcompact.org/COPs/active/23338,Bharat Heavy Electricals Limited - BHEL,
BHP Billiton,https://www.unglobalcompact.org/COPs/active/18409,BHP Billiton,
BHP Billiton,https://www.unglobalcompact.org/COPs/active/14333,BHP Billiton,
BHP Billiton,https://www.unglobalcompact.org/COPs/active/10799,BHP Billiton,
BHP Billiton,https://www.unglobalcompact.org/COPs/advanced/101701,BHP Billiton,
BHP Billiton,https://www.unglobalcompact.org/COPs/advanced/34241,BHP Billiton,
Bic Corporation,https://www.unglobalcompact.org/COPs/active/84701,BIC Argentina S.A.,
Bic Corporation,https://www.unglobalcompact.org/COPs/learner/23184,BIC Argentina S.A.,
BM&F Bovespa,https://www.unglobalcompact.org/COPs/active/17758,BM&FBOVESPA S.A.,
BM&F Bovespa,https://www.unglobalcompact.org/COPs/active/91141,BM&FBOVESPA S.A.,
BM&F Bovespa,https://www.unglobalcompact.org/COPs/active/26621,BM&FBOVESPA S.A.,
BM&F Bovespa,https://www.unglobalcompact.org/COPs/learner/12668,BM&FBOVESPA S.A.,
BMW AG,https://www.unglobalcompact.org/COPs/active/10692,BMW AG,
BMW AG,https://www.unglobalcompact.org/COPs/active/141081,BMW AG,
BMW AG,https://www.unglobalcompact.org/COPs/active/15071,BMW AG,
BMW AG,https://www.unglobalcompact.org/COPs/active/10692,BMW AG,
BMW AG,https://www.unglobalcompact.org/COPs/active/80751,BMW AG,
BMW AG,https://www.unglobalcompact.org/COPs/active/22894,BMW AG,
BNP Paribas,https://www.unglobalcompact.org/COPs/advanced/14072,BNP Paribas,
BNP Paribas,https://www.unglobalcompact.org/COPs/advanced/19033,BNP Paribas,
BNP Paribas,https://www.unglobalcompact.org/COPs/advanced/23402,BNP Paribas,
BNP Paribas,https://www.unglobalcompact.org/COPs/advanced/87211,BNP Paribas,
Bolsas & Mercados,https://www.unglobalcompact.org/COPs/active/16444,Bolsas y Mercados Espanoles,
Bolsas & Mercados,https://www.unglobalcompact.org/COPs/active/136971,Bolsas y Mercados Espanoles,
Bolsas & Mercados,https://www.unglobalcompact.org/COPs/active/69311,Bolsas y Mercados Espanoles,
Bolsas & Mercados,https://www.unglobalcompact.org/COPs/active/21350,Bolsas y Mercados Espanoles,
BT Group,https://www.unglobalcompact.org/COPs/active/16884,BT Group plc,
BT Group,https://www.unglobalcompact.org/COPs/active/150151,BT Group plc,
BT Group,https://www.unglobalcompact.org/COPs/active/12503,BT Group plc,
BT Group,https://www.unglobalcompact.org/COPs/learner/12147,BT Group plc,
BT Group,https://www.unglobalcompact.org/COPs/active/80691,BT Group plc,
BT Group,https://www.unglobalcompact.org/COPs/active/22819,BT Group plc,
Burberry Group plc,https://www.unglobalcompact.org/COPs/active/17570,Burberry Group plc,
Burberry Group plc,https://www.unglobalcompact.org/COPs/active/87811,Burberry Group plc,
Burberry Group plc,https://www.unglobalcompact.org/COPs/active/23641,Burberry Group plc,
Burberry Group plc,https://www.unglobalcompact.org/COPs/learner/12667,Burberry Group plc,
Campbell Soup,https://www.unglobalcompact.org/COPs/active/17061,Campbell Soup Company,
Campbell Soup,https://www.unglobalcompact.org/COPs/active/11625,Campbell Soup Company,
Campbell Soup,https://www.unglobalcompact.org/COPs/active/74441,Campbell Soup Company,
Campbell Soup,https://www.unglobalcompact.org/COPs/active/22794,Campbell Soup Company,
Carlson Laboratories,https://www.unglobalcompact.org/COPs/active/17457,Carlson,
Carlson Laboratories,https://www.unglobalcompact.org/COPs/active/17434,Carlson,
Carlson Laboratories,https://www.unglobalcompact.org/COPs/active/101951,Carlson,
Carlson Laboratories,https://www.unglobalcompact.org/COPs/active/101951,Carlson,
Carlson Laboratories,https://www.unglobalcompact.org/COPs/active/34651,Carlson,
Carlson Laboratories,https://www.unglobalcompact.org/COPs/learner/12559,Carlson,
CBRE Group,https://www.unglobalcompact.org/COPs/active/17497,"CBRE Group, Inc.",
CBRE Group,https://www.unglobalcompact.org/COPs/active/12727,"CBRE Group, Inc.",
CBRE Group,https://www.unglobalcompact.org/COPs/active/99391,"CBRE Group, Inc.",
CBRE Group,https://www.unglobalcompact.org/COPs/active/23114,"CBRE Group, Inc.",
China International Marine,https://www.unglobalcompact.org/COPs/active/13483,China International Marine Containers Ltd.,
China Railway Construction,https://www.unglobalcompact.org/COPs/active/16784,China Railway Construction Corporation Limited,
China Railway Construction,https://www.unglobalcompact.org/COPs/active/11963,China Railway Construction Corporation Limited,
China Railway Construction,https://www.unglobalcompact.org/COPs/active/94231,China Railway Construction Corporation Limited,
China Railway Construction,https://www.unglobalcompact.org/COPs/active/27511,China Railway Construction Corporation Limited,
China Steel,https://www.unglobalcompact.org/COPs/active/11194,Computer Sciences Corporation SAS,1
China Steel,https://www.unglobalcompact.org/COPs/active/81641,Computer Sciences Corporation SAS,1
China Steel,https://www.unglobalcompact.org/COPs/active/21352,Computer Sciences Corporation SAS,1
China Steel,https://www.unglobalcompact.org/COPs/learner/17115,Computer Sciences Corporation SAS,1
China Unicom,https://www.unglobalcompact.org/COPs/active/15724,"China United Network Communications Group Company Limited (China Unicom"")""",
China Unicom,https://www.unglobalcompact.org/COPs/active/11155,"China United Network Communications Group Company Limited (China Unicom"")""",
China Unicom,https://www.unglobalcompact.org/COPs/active/136481,"China United Network Communications Group Company Limited (China Unicom"")""",
China Unicom,https://www.unglobalcompact.org/COPs/active/66541,"China United Network Communications Group Company Limited (China Unicom"")""",
China Unicom,https://www.unglobalcompact.org/COPs/active/21499,"China United Network Communications Group Company Limited (China Unicom"")""",
China Vanke,https://www.unglobalcompact.org/COPs/active/145781,"China Vanke Co., Ltd.",
China Vanke,https://www.unglobalcompact.org/COPs/active/21435,"China Vanke Co., Ltd.",
Cisco Systems,https://www.unglobalcompact.org/COPs/active/14843,Cisco Systems,
Cisco Systems,https://www.unglobalcompact.org/COPs/active/116661,Cisco Systems,
Cisco Systems,https://www.unglobalcompact.org/COPs/active/50001,Cisco Systems,
Cisco Systems,https://www.unglobalcompact.org/COPs/active/20454,Cisco Systems,
City Developments,https://www.unglobalcompact.org/COPs/active/17295,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/active/11268,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/active/12461,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/active/23220,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/active/21837,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/learner/15871,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/advanced/148341,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/advanced/17464,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/advanced/23224,City Developments Limited,
City Developments,https://www.unglobalcompact.org/COPs/advanced/77391,City Developments Limited,
CNP Assurances,https://www.unglobalcompact.org/COPs/active/17445,CNP Assurances,
CNP Assurances,https://www.unglobalcompact.org/COPs/active/83181,CNP Assurances,
CNP Assurances,https://www.unglobalcompact.org/COPs/active/23200,CNP Assurances,
CNP Assurances,https://www.unglobalcompact.org/COPs/learner/12597,CNP Assurances,
Coal India,https://www.unglobalcompact.org/COPs/learner/12105,Coal India Limited,
Coal India,https://www.unglobalcompact.org/COPs/active/60301,Coal India Limited,
Coal India,https://www.unglobalcompact.org/COPs/active/20083,Coal India Limited,
Coca-Cola Enterprises,https://www.unglobalcompact.org/COPs/active/16366,Coca-Cola Enterprises Inc.,
Coca-Cola Enterprises,https://www.unglobalcompact.org/COPs/active/151671,Coca-Cola Enterprises Inc.,
Coca-Cola Enterprises,https://www.unglobalcompact.org/COPs/active/12673,Coca-Cola Enterprises Inc.,
Coca-Cola Enterprises,https://www.unglobalcompact.org/COPs/active/82651,Coca-Cola Enterprises Inc.,
Coca-Cola Enterprises,https://www.unglobalcompact.org/COPs/active/22879,Coca-Cola Enterprises Inc.,
Coca-Cola HBC,https://www.unglobalcompact.org/COPs/active/11633,"UAB Coca-Cola HBC Lithuania""""",
Coca-Cola HBC,https://www.unglobalcompact.org/COPs/learner/16961,"UAB Coca-Cola HBC Lithuania""""",
Commonwealth Bank,https://www.unglobalcompact.org/COPs/active/14387,Commonwealth Bank of Australia,
Commonwealth Bank,https://www.unglobalcompact.org/COPs/active/40501,Commonwealth Bank of Australia,
Commonwealth Bank,https://www.unglobalcompact.org/COPs/active/19869,Commonwealth Bank of Australia,
Commonwealth Bank,https://www.unglobalcompact.org/COPs/active/96831,Commonwealth Bank of Australia,
Compass Group,https://www.unglobalcompact.org/COPs/active/14935,Compass Group PLC,
Compass Group,https://www.unglobalcompact.org/COPs/active/122271,Compass Group PLC,
Compass Group,https://www.unglobalcompact.org/COPs/active/55801,Compass Group PLC,
Compass Group,https://www.unglobalcompact.org/COPs/active/20539,Compass Group PLC,
Cosmo Oil,https://www.unglobalcompact.org/COPs/active/19038,"Cosmo Oil Co., Ltd.",
Cosmo Oil,https://www.unglobalcompact.org/COPs/active/13760,"Cosmo Oil Co., Ltd.",
Cosmo Oil,https://www.unglobalcompact.org/COPs/active/112371,"Cosmo Oil Co., Ltd.",
Cosmo Oil,https://www.unglobalcompact.org/COPs/active/42341,"Cosmo Oil Co., Ltd.",
CPFL Energia,https://www.unglobalcompact.org/COPs/active/19650,CPFL Energia S.A.,
CPFL Energia,https://www.unglobalcompact.org/COPs/active/98241,CPFL Energia S.A.,
CPFL Energia,https://www.unglobalcompact.org/COPs/active/31641,CPFL Energia S.A.,
CPFL Energia,https://www.unglobalcompact.org/COPs/learner/13056,CPFL Energia S.A.,
Credit Agricole,https://www.unglobalcompact.org/COPs/active/11307,Credit Agricole S.A.,
Credit Agricole,https://www.unglobalcompact.org/COPs/active/135521,Credit Agricole S.A.,
Credit Agricole,https://www.unglobalcompact.org/COPs/active/65901,Credit Agricole S.A.,
Credit Agricole,https://www.unglobalcompact.org/COPs/learner/15818,Credit Agricole S.A.,
Credit Agricole,https://www.unglobalcompact.org/COPs/learner/21452,Credit Agricole S.A.,
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/16050,Credit Suisse,
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/15720,Credit Suisse Singapore Branch,2
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/141951,Credit Suisse,
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/141961,Credit Suisse Singapore Branch,2
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/11157,Credit Suisse Singapore Branch,2
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/11463,Credit Suisse,
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/71031,Credit Suisse Singapore Branch,2
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/71021,Credit Suisse,
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/21892,Credit Suisse,
Credit Suisse Group,https://www.unglobalcompact.org/COPs/active/21516,Credit Suisse Singapore Branch,2
Dai Nippon Printing,https://www.unglobalcompact.org/COPs/active/17286,"Dai Nippon Printing Co., Ltd.",
Dai Nippon Printing,https://www.unglobalcompact.org/COPs/active/12457,"Dai Nippon Printing Co., Ltd.",
Dai Nippon Printing,https://www.unglobalcompact.org/COPs/active/86681,"Dai Nippon Printing Co., Ltd.",
Dai Nippon Printing,https://www.unglobalcompact.org/COPs/active/23344,"Dai Nippon Printing Co., Ltd.",
Dai-ichi Life Insurance,https://www.unglobalcompact.org/COPs/active/145171,"The Dai-ichi Life Insurance Company, Limited",
Daiichi Sankyo,https://www.unglobalcompact.org/COPs/advanced/120401,Daiichi Sankyo Co. Ltd.,
Daiichi Sankyo,https://www.unglobalcompact.org/COPs/advanced/21028,Daiichi Sankyo Co. Ltd.,
Daiichi Sankyo,https://www.unglobalcompact.org/COPs/advanced/52721,Daiichi Sankyo Co. Ltd.,
Daiwa Securities,https://www.unglobalcompact.org/COPs/active/18686,Daiwa Securities Group Inc.,
Daiwa Securities,https://www.unglobalcompact.org/COPs/active/104261,Daiwa Securities Group Inc.,
Daiwa Securities,https://www.unglobalcompact.org/COPs/active/104261,Daiwa Securities Group Inc.,
Daiwa Securities,https://www.unglobalcompact.org/COPs/active/13517,Daiwa Securities Group Inc.,
Daiwa Securities,https://www.unglobalcompact.org/COPs/active/36821,Daiwa Securities Group Inc.,
Dangote Cement,https://www.unglobalcompact.org/COPs/active/12403,Dangote Group,
Dangote Cement,https://www.unglobalcompact.org/COPs/learner/120801,Dangote Group,
Dangote Cement,https://www.unglobalcompact.org/COPs/active/34921,Dangote Group,
Dangote Cement,https://www.unglobalcompact.org/COPs/learner/18518,Dangote Group,
Dassault Aviation,https://www.unglobalcompact.org/COPs/active/18292,Dassault Aviation,
Dassault Aviation,https://www.unglobalcompact.org/COPs/active/13154,Dassault Aviation,
Dassault Aviation,https://www.unglobalcompact.org/COPs/active/99771,Dassault Aviation,
Dassault Aviation,https://www.unglobalcompact.org/COPs/active/32901,Dassault Aviation,
Dassault Aviation,https://www.unglobalcompact.org/COPs/active/32891,Dassault Aviation,
Delta Lloyd,https://www.unglobalcompact.org/COPs/active/16748,Delta Lloyd,
Delta Lloyd,https://www.unglobalcompact.org/COPs/active/11383,Delta Lloyd,
Delta Lloyd,https://www.unglobalcompact.org/COPs/active/135991,Delta Lloyd,
Delta Lloyd,https://www.unglobalcompact.org/COPs/active/69721,Delta Lloyd,
Delta Lloyd,https://www.unglobalcompact.org/COPs/active/21904,Delta Lloyd,
Deutsche Boerse,https://www.unglobalcompact.org/COPs/active/16421,Deutsche Boerse AG,
Deutsche Boerse,https://www.unglobalcompact.org/COPs/active/134161,Deutsche Boerse AG,
Deutsche Boerse,https://www.unglobalcompact.org/COPs/active/75301,Deutsche Boerse AG,
Deutsche Boerse,https://www.unglobalcompact.org/COPs/learner/11744,Deutsche Boerse AG,
Deutsche Boerse,https://www.unglobalcompact.org/COPs/active/22784,Deutsche Boerse AG,
Deutsche Post,https://www.unglobalcompact.org/COPs/active/11801,Deutsche Post DHL,
