metric,company_name,year,value,source
"2020WoB+Women on Board","Home Depot","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Phillips 66","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Delta Air Lines","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Valero Energy","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Kinder Morgan","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","EOG Resources","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Fannie Mae","2015","36","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Marathon Oil","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Carnival","2015","22","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Freddie Mac","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Baker Hughes","2015","15","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Lincoln National","2015","9","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","SunTrust Banks","2015","17","http://www.2020wob.com/company-directory"
