metric,company_name,year,value,source
"UN Global Compact+CSR Reporting Level","Goldcorp","2011","Active","https://www.unglobalcompact.org/COPs/active/19779"
"Sebastian Jekutsch+CSR Report Available","Doosan Heavy Industries","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/120291/original/2013_report_en.pdf?1415447593"
"UN Global Compact+CSR Reporting Level","Doosan Heavy Industries","2013","Active","https://www.unglobalcompact.org/COPs/active/110581"
"Sebastian Jekutsch+CSR Report Available","Doosan Heavy Industries","2012","Yes","https://www.unglobalcompact.org/system/attachments/61421/original/Doosanreport.pdf?1390819490"
"UN Global Compact+CSR Reporting Level","Doosan Heavy Industries","2012","Active","https://www.unglobalcompact.org/COPs/active/57091"
"Sebastian Jekutsch+CSR Report Available","Hindustan Petroleum","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2015/153701/original/COP_Cover.pdf?1429280917"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/153711/original/HPCL_Sustainability_report_2014.pdf?1429280917""]"
"UN Global Compact+CSR Reporting Level","Hindustan Petroleum","2014","Active","https://www.unglobalcompact.org/COPs/active/141141"
"Sebastian Jekutsch+CSR Report Available","Hindustan Petroleum","2011","Yes","https://www.unglobalcompact.org/system/attachments/11654/original/Global_Compact_COP_2010-11.pdf?1313649044"
"UN Global Compact+CSR Reporting Level","Hindustan Petroleum","2011","Active","https://www.unglobalcompact.org/COPs/active/12921"
"Sebastian Jekutsch+CSR Report Available","Hindustan Petroleum","2013","Yes","https://www.unglobalcompact.org/system/attachments/20832/original/COP_-HPCL.pdf?1363152255"
"UN Global Compact+CSR Reporting Level","Hindustan Petroleum","2013","Active","https://www.unglobalcompact.org/COPs/active/21302"
"Sebastian Jekutsch+CSR Report Available","Infineon Technologies","2011","Yes","https://www.unglobalcompact.org/system/attachments/14497/original/Annual_Report_Infineon_Technologies_2011.pdf?1331731866"
"UN Global Compact+CSR Reporting Level","Infineon Technologies","2011","Active","https://www.unglobalcompact.org/COPs/active/15555"
"Sebastian Jekutsch+CSR Report Available","Infineon Technologies","2010","Yes","https://www.unglobalcompact.org/system/attachments/9784/original/Annual_Report_2010_english.pdf?1301644110"
"UN Global Compact+CSR Reporting Level","Infineon Technologies","2010","Active","https://www.unglobalcompact.org/COPs/active/11207"
"Sebastian Jekutsch+CSR Report Available","Infineon Technologies","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/139971/original/Infineon_Technologies__Annual_Report_2014.pdf?1423732303"
"UN Global Compact+CSR Reporting Level","Infineon Technologies","2014","Active","https://www.unglobalcompact.org/COPs/active/128181"
"Sebastian Jekutsch+CSR Report Available","Infineon Technologies","2013","Yes","https://www.unglobalcompact.org/system/attachments/64931/original/Infineon_Annual_Report_2013.pdf?1392728460"
"UN Global Compact+CSR Reporting Level","Infineon Technologies","2013","Active","https://www.unglobalcompact.org/COPs/active/60511"
"Sebastian Jekutsch+CSR Report Available","Infineon Technologies","2012","Yes","https://www.unglobalcompact.org/system/attachments/20749/original/Infineon_Technologies__Annual_Report_2012.pdf?1362731259"
"UN Global Compact+CSR Reporting Level","Infineon Technologies","2012","Active","https://www.unglobalcompact.org/COPs/active/21219"
"Sebastian Jekutsch+CSR Report Available","Coca-Cola HBC","2011","Yes","https://www.unglobalcompact.org/system/attachments/16015/original/2011_Coca-Cola_Hellenic_CSR_report.pdf?1340192862"
"UN Global Compact+CSR Reporting Level","Coca-Cola HBC","2011","Learner","https://www.unglobalcompact.org/COPs/learner/16961"
"Sebastian Jekutsch+CSR Report Available","China International Marine","2010","Yes","https://www.unglobalcompact.org/system/attachments/12268/original/2010_.pdf?1318036813"
"UN Global Compact+CSR Reporting Level","China International Marine","2010","Active","https://www.unglobalcompact.org/COPs/active/13483"
"Sebastian Jekutsch+CSR Report Available","Nippon Paper Industries","2011","Yes","https://www.unglobalcompact.org/system/attachments/13513/original/npg_csrr2011_DT_all.pdf?1324432444"
"UN Global Compact+CSR Reporting Level","Nippon Paper Industries","2011","Active","https://www.unglobalcompact.org/COPs/active/14632"
"Sebastian Jekutsch+CSR Report Available","Nippon Paper Industries","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/129551/original/npg_csrr2014_all.pdf?1418697844"
"UN Global Compact+CSR Reporting Level","Nippon Paper Industries","2014","Active","https://www.unglobalcompact.org/COPs/active/118471"
"Sebastian Jekutsch+CSR Report Available","Nippon Paper Industries","2013","Yes","https://www.unglobalcompact.org/system/attachments/54281/original/npg_csrr2013_DT_all.pdf?1387159455"
"UN Global Compact+CSR Reporting Level","Nippon Paper Industries","2013","Active","https://www.unglobalcompact.org/COPs/active/50951"
"Sebastian Jekutsch+CSR Report Available","Nippon Paper Industries","2012","Yes","https://www.unglobalcompact.org/system/attachments/19605/original/npg_csrr2012_DT_all.pdf?1356057438"
"UN Global Compact+CSR Reporting Level","Nippon Paper Industries","2012","Active","https://www.unglobalcompact.org/COPs/active/20178"
"Sebastian Jekutsch+CSR Report Available","Vestas Wind Systems","2010","Yes","https://www.unglobalcompact.org/system/attachments/9268/original/VestasSusReport2010.pdf?1297338231"
"UN Global Compact+CSR Reporting Level","Vestas Wind Systems","2010","Active","https://www.unglobalcompact.org/COPs/active/10738"
"Sebastian Jekutsch+CSR Report Available","Vestas Wind Systems","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2015/139811/original/2015_Annual_Report_UK.pdf?1423658592"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/139821/original/Realizing_the_UN_Global_Compact_Advanced_2014.pdf?1423658592"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/139831/original/Vestas__Sustainability.pdf?1423658592""]"
"UN Global Compact+CSR Reporting Level","Vestas Wind Systems","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/128011"
"Sebastian Jekutsch+CSR Report Available","Vestas Wind Systems","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/14224/original/120208_CA_UK_08_AnnualReport2011.pdf?1330075458"", ""https://www.unglobalcompact.org/system/attachments/14225/original/Sustainability_Vestas.PDF?1330075458"", ""https://www.unglobalcompact.org/system/attachments/14226/original/Realizing_the_UN_Global_Compact_Blueprint.pdf?1330075458"", ""https://www.unglobalcompact.org/system/attachments/14480/original/Addition_to_Realizing_the_UN_Global_Compact_Blueprint.pdf?1331686080""]"
"UN Global Compact+CSR Reporting Level","Vestas Wind Systems","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/15291"
"Sebastian Jekutsch+CSR Report Available","Vestas Wind Systems","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/20726/original/130206_CA_UK_AnnualReport2012_1_.pdf?1362603454"", ""https://www.unglobalcompact.org/system/attachments/20727/original/Sustainability_2012.pdf?1362603454"", ""https://www.unglobalcompact.org/system/attachments/20728/original/Realizing_the_UN_Global_Compact_Advanced_2012.pdf?1362603454""]"
"UN Global Compact+CSR Reporting Level","Vestas Wind Systems","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/21198"
"Sebastian Jekutsch+CSR Report Available","Vestas Wind Systems","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/62531/original/2013_Annual_Report_UK.pdf?1391502420"", ""https://www.unglobalcompact.org/system/attachments/62541/original/Vestas_Sustainability.pdf?1391502420"", ""https://www.unglobalcompact.org/system/attachments/62551/original/Realizing_the_UN_Global_Compact_Advanced_2013.pdf?1391502420""]"
"UN Global Compact+CSR Reporting Level","Vestas Wind Systems","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/58201"
"Sebastian Jekutsch+CSR Report Available","Aberdeen Asset Management","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/134211/original/Building_value_for_the_longer_term_-_corporate_responsibility_report_2014.pdf?1421170048"
"UN Global Compact+CSR Reporting Level","Aberdeen Asset Management","2014","Active","https://www.unglobalcompact.org/COPs/active/122841"
"Sebastian Jekutsch+CSR Report Available","Aberdeen Asset Management","2013","Yes","https://www.unglobalcompact.org/system/attachments/59171/original/CR_report_2013.pdf?1389699155"
"UN Global Compact+CSR Reporting Level","Aberdeen Asset Management","2013","Active","https://www.unglobalcompact.org/COPs/active/55091"
"Sebastian Jekutsch+CSR Report Available","Israel Discount Bank","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/111111/original/CSR_report_2013.pdf?1412084956"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/112621/original/CSR_report_2013_%28Hebrew%29.pdf?1412694592""]"
"UN Global Compact+CSR Reporting Level","Israel Discount Bank","2013","Active","https://www.unglobalcompact.org/COPs/active/102441"
"Sebastian Jekutsch+CSR Report Available","Israel Discount Bank","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/14542/original/Israel_discount_bank_ltd_-_COP_2011_-_eng.pdf?1332060293"", ""https://www.unglobalcompact.org/system/attachments/14543/original/Israel_discount_bank_ltd_-_COP_2011_-_heb.pdf?1332060293""]"
"UN Global Compact+CSR Reporting Level","Israel Discount Bank","2011","Active","https://www.unglobalcompact.org/COPs/active/15601"
"Sebastian Jekutsch+CSR Report Available","Israel Discount Bank","2012","Yes","https://www.unglobalcompact.org/system/attachments/20925/original/Israel_Discount_Bank_LTD_-_COP_2013_-_final_hebrew.pdf?1363628779"
"UN Global Compact+CSR Reporting Level","Israel Discount Bank","2012","Active","https://www.unglobalcompact.org/COPs/active/21380"
"Sebastian Jekutsch+CSR Report Available","Bolsas & Mercados","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/15450/original/BME_RSC_11_ESP_2_.pdf?1337255108"", ""https://www.unglobalcompact.org/system/attachments/15451/original/BME_RSC_11_ENG.pdf?1337255108""]"
"UN Global Compact+CSR Reporting Level","Bolsas & Mercados","2011","Active","https://www.unglobalcompact.org/COPs/active/16444"
"Sebastian Jekutsch+CSR Report Available","Bolsas & Mercados","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/149261/original/BME_RSC_esp_2014.pdf?1427703598"
"UN Global Compact+CSR Reporting Level","Bolsas & Mercados","2014","Active","https://www.unglobalcompact.org/COPs/active/136971"
"Sebastian Jekutsch+CSR Report Available","Bolsas & Mercados","2013","Yes","https://www.unglobalcompact.org/system/attachments/74361/original/RSC_2013__v6_28-03.pdf?1397147490"
"UN Global Compact+CSR Reporting Level","Bolsas & Mercados","2013","Active","https://www.unglobalcompact.org/COPs/active/69311"
"Sebastian Jekutsch+CSR Report Available","Bolsas & Mercados","2012","Yes","https://www.unglobalcompact.org/system/attachments/20882/original/BME_RSC_esp_2012.pdf?1363355789"
"UN Global Compact+CSR Reporting Level","Bolsas & Mercados","2012","Active","https://www.unglobalcompact.org/COPs/active/21350"
"Sebastian Jekutsch+CSR Report Available","Sega Sammy Holdings","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/129961/original/SEGASAMMY_GROUP_CSR_REPORT2014%28EN%29.pdf?1418802789"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/129971/original/SEGASAMMY_GROUP_CSR_REPORT2014%28JP%29.pdf?1418802789""]"
"UN Global Compact+CSR Reporting Level","Sega Sammy Holdings","2014","Active","https://www.unglobalcompact.org/COPs/active/118831"
"Sebastian Jekutsch+CSR Report Available","Pacific Rubiales Energy","2014","Yes","https://www.unglobalcompact.org/system/attachments/80111/original/VF_INGLES.pdf?1399589570"
"UN Global Compact+CSR Reporting Level","Pacific Rubiales Energy","2014","Learner","https://www.unglobalcompact.org/COPs/learner/74431"
"Sebastian Jekutsch+CSR Report Available","Pacific Rubiales Energy","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/159351/original/SOS_2014_5-07_ALL.compressed.pdf?1431443044"
"UN Global Compact+CSR Reporting Level","Pacific Rubiales Energy","2015","Advanced","https://www.unglobalcompact.org/COPs/advanced/145881"
"Sebastian Jekutsch+CSR Report Available","Pacific Rubiales Energy","2011","Yes","https://www.unglobalcompact.org/system/attachments/15305/original/PRECOPfinal.pdf?1336607859"
"UN Global Compact+CSR Reporting Level","Pacific Rubiales Energy","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/16303"
"Sebastian Jekutsch+CSR Report Available","Pacific Rubiales Energy","2012","Yes","https://www.unglobalcompact.org/system/attachments/21851/original/Sustainibility-Report-2012-Pacific-Rubiales.pdf?1368045464"
"UN Global Compact+CSR Reporting Level","Pacific Rubiales Energy","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/22214"
"Sebastian Jekutsch+CSR Report Available","Banca Popolare di Sondrio","2011","Yes","https://www.unglobalcompact.org/system/attachments/17199/original/Global_Compact_2011.pdf?1346243414"
"UN Global Compact+CSR Reporting Level","Banca Popolare di Sondrio","2011","Active","https://www.unglobalcompact.org/COPs/active/17995"
"Sebastian Jekutsch+CSR Report Available","Banca Popolare di Sondrio","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/103571/original/COMMUNICATION_ON_PROGRESS_2013.pdf?1408947954"
"UN Global Compact+CSR Reporting Level","Banca Popolare di Sondrio","2013","Active","https://www.unglobalcompact.org/COPs/active/95301"
"Sebastian Jekutsch+CSR Report Available","Banca Popolare di Sondrio","2012","Yes","https://www.unglobalcompact.org/system/attachments/30511/original/COMMUNICATION%20ON%20PROGRESS%202012.pdf?1377592769"
"UN Global Compact+CSR Reporting Level","Banca Popolare di Sondrio","2012","Active","https://www.unglobalcompact.org/COPs/active/29581"
"Sebastian Jekutsch+CSR Report Available","Banca Popolare di Sondrio","2010","Yes","https://www.unglobalcompact.org/system/attachments/13174/original/COMMUNICATION_ON_PROGRESS_2010.pdf?1322637663"
"UN Global Compact+CSR Reporting Level","Banca Popolare di Sondrio","2010","Learner","https://www.unglobalcompact.org/COPs/learner/14336"
"Sebastian Jekutsch+CSR Report Available","Hellenic Petroleum","2011","Yes","https://www.unglobalcompact.org/system/attachments/11397/original/ELPE_Social_-_EN_-_Page_by_Page.pdf?1311679086"
"UN Global Compact+CSR Reporting Level","Hellenic Petroleum","2011","Active","https://www.unglobalcompact.org/COPs/active/12678"
"Sebastian Jekutsch+CSR Report Available","Hellenic Petroleum","2012","Yes","https://www.unglobalcompact.org/system/attachments/25421/original/EBA_2012_ENG_DRAFT%20COVER-240713.pdf?1374747241"
"UN Global Compact+CSR Reporting Level","Hellenic Petroleum","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/25361"
"Sebastian Jekutsch+CSR Report Available","Hellenic Petroleum","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/98391/original/2013_Corporate_Responsibility_Report.pdf?1406206305"
"UN Global Compact+CSR Reporting Level","Hellenic Petroleum","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/90301"
"United States Environmental Protection Agency+Green Power Usage","Balfour Beatty","2015","1,856,000","http://www.epa.gov/greenpower/partners/partners/balfourbeattyconstruction.htm"
"United States Environmental Protection Agency+Green Power %","Balfour Beatty","2015","100%","http://www.epa.gov/greenpower/partners/partners/balfourbeattyconstruction.htm"
"Sebastian Jekutsch+CSR Report Available","Ecobank Transnational Incorporated","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/163241/original/2014_COP.pdf?1432838280"
"UN Global Compact+CSR Reporting Level","Ecobank Transnational Incorporated","2015","Active","https://www.unglobalcompact.org/COPs/active/149361"
"Sebastian Jekutsch+CSR Report Available","Ecobank Transnational Incorporated","2013","Yes","https://www.unglobalcompact.org/system/attachments/20243/original/UNGC_report_2013.pdf?1359668543"
"UN Global Compact+CSR Reporting Level","Ecobank Transnational Incorporated","2013","Active","https://www.unglobalcompact.org/COPs/active/20738"
"Sebastian Jekutsch+CSR Report Available","Ecobank Transnational Incorporated","2014","Yes","https://www.unglobalcompact.org/system/attachments/75741/original/COP_2013.pdf?1397673841"
"UN Global Compact+CSR Reporting Level","Ecobank Transnational Incorporated","2014","Active","https://www.unglobalcompact.org/COPs/active/70421"
"Sebastian Jekutsch+CSR Report Available","NASDAQ OMX Group","2013","Yes","https://www.unglobalcompact.org/system/attachments/49091/original/NASDAQ_OMX_2013_COP_Report_FINAL.pdf?1385054834"
"UN Global Compact+CSR Reporting Level","NASDAQ OMX Group","2013","Active","https://www.unglobalcompact.org/COPs/active/46421"
"Sebastian Jekutsch+CSR Report Available","NASDAQ OMX Group","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/152091/original/Nasdaq_UNGC_COP_2014_RevFinal.pdf?1428672311"
"UN Global Compact+CSR Reporting Level","NASDAQ OMX Group","2014","Learner","https://www.unglobalcompact.org/COPs/learner/139691"
"Sebastian Jekutsch+CSR Report Available","Empresa de Energia de Bogota","2010","Yes","https://www.unglobalcompact.org/system/attachments/11123/original/INFORME_DE_GESTI_N_SOSTENIBLE_EEB_2010..pdf?1309992105"
"UN Global Compact+CSR Reporting Level","Empresa de Energia de Bogota","2010","Active","https://www.unglobalcompact.org/COPs/active/12456"
"Sebastian Jekutsch+CSR Report Available","Empresa de Energia de Bogota","2011","Yes","https://www.unglobalcompact.org/system/attachments/16337/original/Informe_de_Gestion_Sostenible_EEB_2011_1_.pdf?1341523150"
"UN Global Compact+CSR Reporting Level","Empresa de Energia de Bogota","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/17250"
"Sebastian Jekutsch+CSR Report Available","Empresa de Energia de Bogota","2013","Yes","https://www.unglobalcompact.org/system/attachments/80641/original/EEB_Report_2013_V08_final_ingles.pdf?1399901412"
"UN Global Compact+CSR Reporting Level","Empresa de Energia de Bogota","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/74921"
"Sebastian Jekutsch+CSR Report Available","DGB Financial Group","2012","Yes","https://www.unglobalcompact.org/system/attachments/17491/original/DGB_Financial_Group_2011-2012_Sustainability_Report.pdf?1347714442"
"UN Global Compact+CSR Reporting Level","DGB Financial Group","2012","Active","https://www.unglobalcompact.org/COPs/active/18258"
"Sebastian Jekutsch+CSR Report Available","DGB Financial Group","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/12000/original/DGB_2010_2011_.pdf?1316151492"", ""https://www.unglobalcompact.org/system/attachments/12001/original/DGB_Financial_Group_2010_2011_Sustainability_Report-English.pdf?1316151492""]"
"UN Global Compact+CSR Reporting Level","DGB Financial Group","2011","Active","https://www.unglobalcompact.org/COPs/active/13222"
"Sebastian Jekutsch+CSR Report Available","DGB Financial Group","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/106861/original/DGB_Financial_Group_2013-14_Sustainability_Report.pdf?1410396357"
"UN Global Compact+CSR Reporting Level","DGB Financial Group","2014","Active","https://www.unglobalcompact.org/COPs/active/98461"
"Sebastian Jekutsch+CSR Report Available","DGB Financial Group","2013","Yes","https://www.unglobalcompact.org/system/attachments/33551/original/DGB%20Financial%20Group%202012-2013%20Sustainability%20Report.pdf?1379068102"
"UN Global Compact+CSR Reporting Level","DGB Financial Group","2013","Active","https://www.unglobalcompact.org/COPs/active/32331"
"Sebastian Jekutsch+CSR Report Available","Microchip Technology","2012","Yes","https://www.unglobalcompact.org/system/attachments/74661/original/Microchip_2012_Sustainability_Report.pdf?1397250881"
"UN Global Compact+CSR Reporting Level","Microchip Technology","2012","Active","https://www.unglobalcompact.org/COPs/active/69581"
"Sebastian Jekutsch+CSR Report Available","Kao Corporation","2012","Yes","https://www.unglobalcompact.org/system/attachments/34411/original/sustainabilityreport2013.pdf?1379468915"
"UN Global Compact+CSR Reporting Level","Kao Corporation","2012","Active","https://www.unglobalcompact.org/COPs/active/33021"
"Sebastian Jekutsch+CSR Report Available","Kao Corporation","2011","Yes","https://www.unglobalcompact.org/system/attachments/12316/original/kaosustainabilityreport2011.pdf?1318484961"
"UN Global Compact+CSR Reporting Level","Kao Corporation","2011","Active","https://www.unglobalcompact.org/COPs/active/13535"
"Sebastian Jekutsch+CSR Report Available","Kao Corporation","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/106681/original/kaosustainability2014.pdf?1410326250"
"UN Global Compact+CSR Reporting Level","Kao Corporation","2013","Active","https://www.unglobalcompact.org/COPs/active/98281"
"United States Environmental Protection Agency+Green Power Usage","Biokleen","2015","135,330","http://www.epa.gov/greenpower/partners/partners/biokleen.htm"
"United States Environmental Protection Agency+Green Power %","Biokleen","2015","100%","http://www.epa.gov/greenpower/partners/partners/biokleen.htm"
"Sebastian Jekutsch+CSR Report Available","Carlson Laboratories","2012","Yes","https://www.unglobalcompact.org/system/attachments/16554/original/Carlson-UN_CompactReport_Final.pdf?1342450831"
"UN Global Compact+CSR Reporting Level","Carlson Laboratories","2012","Active","https://www.unglobalcompact.org/COPs/active/17457"
"Sebastian Jekutsch+CSR Report Available","Carlson Laboratories","2011","Yes","https://www.unglobalcompact.org/system/attachments/11820/original/Carlson_COP_July_2011.pdf?1314909834"
"UN Global Compact+CSR Reporting Level","Carlson Laboratories","2011","Learner","https://www.unglobalcompact.org/COPs/learner/12559"
"Sebastian Jekutsch+CSR Report Available","Carlson Laboratories","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/110601/original/CARLSON_UN_GLOBAL_COMPACT_COP_2014.pdf?1411749900"
"UN Global Compact+CSR Reporting Level","Carlson Laboratories","2014","Active","https://www.unglobalcompact.org/COPs/active/101951"
"Sebastian Jekutsch+CSR Report Available","Carlson Laboratories","2013","Yes","https://www.unglobalcompact.org/system/attachments/36531/original/Message%20from%20the%20President%20and%20CEO.pdf?1380554891"
"UN Global Compact+CSR Reporting Level","Carlson Laboratories","2013","Active","https://www.unglobalcompact.org/COPs/active/34651"
"Sebastian Jekutsch+CSR Report Available","L'Oreal Group","2010","Yes","https://www.unglobalcompact.org/system/attachments/11042/original/2010-interactive-pdf.pdf?1309537237"
"UN Global Compact+CSR Reporting Level","L'Oreal Group","2010","Active","https://www.unglobalcompact.org/COPs/active/12380"
"Sebastian Jekutsch+CSR Report Available","L'Oreal Group","2011","Yes","https://www.unglobalcompact.org/system/attachments/17564/original/L_Or_al_COP_2011_English.pdf?1348130300"
"UN Global Compact+CSR Reporting Level","L'Oreal Group","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/18325"
"Sebastian Jekutsch+CSR Report Available","L'Oreal Group","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/33621/original/LOREAL%20COP%202012.pdf?1379081458"", ""https://www.unglobalcompact.org/system/attachments/33631/original/LOREAL%20COP%202012.pdf?1379081458""]"
"UN Global Compact+CSR Reporting Level","L'Oreal Group","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/32401"
"Sebastian Jekutsch+CSR Report Available","L'Oreal Group","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/107271/original/COP_2013_EN.pdf?1410522940"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/107281/original/2013_Sustainability_Report.pdf?1410522940"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/107291/original/2013_GRI_Report.pdf?1410522940"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/107301/original/2013_Annual_Report_%28Annual_Registration_Document%29.pdf?1410522940"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/107311/original/2013_Annual_Report.pdf?1410522940""]"
"UN Global Compact+CSR Reporting Level","L'Oreal Group","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/98871"
"B Corporations+Overall B Score","The Honest Company","2012","92","http://www.bcorporation.net/community/the-honest-company/impact-report/2012-06-04-000000"
"B Corporations+Environment Score","The Honest Company","2012","36","http://www.bcorporation.net/community/the-honest-company/impact-report/2012-06-04-000000"
"B Corporations+Workers Score","The Honest Company","2012","22","http://www.bcorporation.net/community/the-honest-company/impact-report/2012-06-04-000000"
"B Corporations+Customers Score","The Honest Company","2012","{""Company Score""=>""0"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/the-honest-company/impact-report/2012-06-04-000000"
"B Corporations+Community Score","The Honest Company","2012","22","http://www.bcorporation.net/community/the-honest-company/impact-report/2012-06-04-000000"
"B Corporations+Governance Score","The Honest Company","2012","12","http://www.bcorporation.net/community/the-honest-company/impact-report/2012-06-04-000000"
"B Corporations+Overall B Score","The Honest Company","2015","107","http://www.bcorporation.net/community/the-honest-company/impact-report/2015-02-13-000000"
"B Corporations+Environment Score","The Honest Company","2015","50","http://www.bcorporation.net/community/the-honest-company/impact-report/2015-02-13-000000"
"B Corporations+Workers Score","The Honest Company","2015","20","http://www.bcorporation.net/community/the-honest-company/impact-report/2015-02-13-000000"
"B Corporations+Customers Score","The Honest Company","2015","{""Company Score""=>""1"", ""Median Score""=>""N/A""}","http://www.bcorporation.net/community/the-honest-company/impact-report/2015-02-13-000000"
"B Corporations+Community Score","The Honest Company","2015","25","http://www.bcorporation.net/community/the-honest-company/impact-report/2015-02-13-000000"
"B Corporations+Governance Score","The Honest Company","2015","11","http://www.bcorporation.net/community/the-honest-company/impact-report/2015-02-13-000000"
"Fair Labor Association+Fair Labor Participant","New Balance Athletic Shoe, Inc.","2015","true","http://www.fairlabor.org/affiliate/new-balance-athletic-shoe-inc"
"Fair Labor Association+Fair Labor Participant","Nike, Inc.","2015","true","http://www.fairlabor.org/affiliate/nike-inc"
"Sebastian Jekutsch+CSR Report Available","Nike, Inc.","2011","Yes","https://www.unglobalcompact.org/system/attachments/9322/original/UNGC_COP_2011.pdf?1297915821"
"UN Global Compact+CSR Reporting Level","Nike, Inc.","2011","Learner","https://www.unglobalcompact.org/COPs/learner/10794"
"Sebastian Jekutsch+CSR Report Available","Nike, Inc.","2013","Yes","https://www.unglobalcompact.org/system/attachments/22042/original/UNGC_2013_COP.pdf?1368667142"
"UN Global Compact+CSR Reporting Level","Nike, Inc.","2013","Learner","https://www.unglobalcompact.org/COPs/learner/22356"
"Sebastian Jekutsch+CSR Report Available","ABB","2011","Yes","https://www.unglobalcompact.org/system/attachments/14097/original/UN_Global_Compact_reporting_for_2011.pdf?1328890782"
"UN Global Compact+CSR Reporting Level","ABB","2011","Active","https://www.unglobalcompact.org/COPs/active/15101"
"Sebastian Jekutsch+CSR Report Available","ABB","2010","Yes","https://www.unglobalcompact.org/system/attachments/9242/original/UN_Global_Compact_reporting_for_2010_final.pdf?1297158587"
"UN Global Compact+CSR Reporting Level","ABB","2010","Active","https://www.unglobalcompact.org/COPs/active/10712"
"Sebastian Jekutsch+CSR Report Available","ABB","2014","Yes","https://www.unglobalcompact.org/system/attachments/61251/original/UN_Global_Compact_Communication_on_Progress_for_2013.pdf?1390595556"
"UN Global Compact+CSR Reporting Level","ABB","2014","Active","https://www.unglobalcompact.org/COPs/active/56961"
"Sebastian Jekutsch+CSR Report Available","ABB","2012","Yes","https://www.unglobalcompact.org/system/attachments/20143/original/ABB_UN_Global_Compact_reporting_for_2012.pdf?1359129076"
"UN Global Compact+CSR Reporting Level","ABB","2012","Active","https://www.unglobalcompact.org/COPs/active/20642"
"Sebastian Jekutsch+CSR Report Available","Accenture","2010","Yes","https://www.unglobalcompact.org/system/attachments/9774/original/Accenture-UNGC_Communication_on_Progress_March_2011_.pdf?1301593264"
"UN Global Compact+CSR Reporting Level","Accenture","2010","Active","https://www.unglobalcompact.org/COPs/active/11197"
"Sebastian Jekutsch+CSR Report Available","Accenture","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/149441/original/Accenture_2014_Corporate_Citizenship_Report_Mar_28_2015.pdf?1427735751"
"UN Global Compact+CSR Reporting Level","Accenture","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/137141"
"Sebastian Jekutsch+CSR Report Available","Accenture","2011","Yes","https://www.unglobalcompact.org/system/attachments/14748/original/Accenture_CCR2011.pdf?1333140258"
"UN Global Compact+CSR Reporting Level","Accenture","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/15791"
