wikirate_id;wikirate_name;wikipedia_url
2615890;Transdev Group;http://en.wikipedia.org/wiki/Transdev
2615903;Klabin SA;http://en.wikipedia.org/wiki/Klabin
2615815;Grupo Posadas SAB de CV;http://en.wikipedia.org/wiki/Grupo_Posadas
2615817;Odfjell SE;http://en.wikipedia.org/wiki/Odfjell
2615822;Aker Solutions ASA;http://en.wikipedia.org/wiki/Aker_Solutions
2615446;Maped SAS;http://en.wikipedia.org/wiki/Maped
2615440;ONE Group;http://en.wikipedia.org/wiki/ONE_(website)
2615424;Doosan Babcock Ltd;http://en.wikipedia.org/wiki/Doosan_Babcock
2612132;Group O Inc;http://en.wikipedia.org/wiki/Group_O
2612135;NKT Holding AS;http://en.wikipedia.org/wiki/NKT_Holding
2612137;Cortefiel SA;http://en.wikipedia.org/wiki/Cortefiel
2612138;National Buildings Construction Corporation Ltd;http://en.wikipedia.org/wiki/National_Buildings_Construction_Corporation
2612144;Nihon Kohden Corporation;http://en.wikipedia.org/wiki/Nihon_Kohden
2612147;CMA CGM SA;http://en.wikipedia.org/wiki/CMA_CGM
2612150;Social Fashion Company GmbH;http://en.wikipedia.org/wiki/Armedangels
2612157;SMRT Corporation Ltd;http://en.wikipedia.org/wiki/SMRT_Corporation
2612041;Mindtree Limited;http://en.wikipedia.org/wiki/Mindtree
2612044;Seat-Pagine Gialle;http://en.wikipedia.org/wiki/SEAT_Pagine_Gialle
2612045;Zorlu Holding A/S;http://en.wikipedia.org/wiki/Zorlu_Holding
2612046;United Biscuits Ltd;http://en.wikipedia.org/wiki/United_Biscuits
2612048;Ness Technologies Inc;http://en.wikipedia.org/wiki/Ness_Technologies
2612057;Mothercare plc;http://en.wikipedia.org/wiki/Mothercare
2612077;Shop Direct Limited;http://en.wikipedia.org/wiki/Shop_Direct
2612085;Intralot SA;http://en.wikipedia.org/wiki/Intralot
2612091;Pentel Co Ltd;http://en.wikipedia.org/wiki/Pentel
2612094;TEO LT AB;http://en.wikipedia.org/wiki/Teo_LT
2612095;Biocon Limited;http://en.wikipedia.org/wiki/Biocon
2612109;Fabasoft AG;http://en.wikipedia.org/wiki/Fabasoft
2612118;Citizen Holdings Co Ltd;http://en.wikipedia.org/wiki/Citizen_Holdings
2612120;Labrador Company;http://en.wikipedia.org/wiki/Air_Labrador
2611977;Scandic Hotels Group AB;http://en.wikipedia.org/wiki/Scandic_Hotels
2611981;Miele & Cie. KG;http://en.wikipedia.org/wiki/Miele
2611983;Nordion Inc;http://en.wikipedia.org/wiki/Nordion
2611989;Furukawa Electric Co Ltd;http://en.wikipedia.org/wiki/Furukawa_Electric
2611990;Quantic Dream SA;http://en.wikipedia.org/wiki/Quantic_Dream
2612006;Corio NV;http://en.wikipedia.org/wiki/Corio_(company)
2612009;Befimmo SA;http://en.wikipedia.org/wiki/Befimmo
2612020;Roraima Airways Inc;http://en.wikipedia.org/wiki/Roraima_Airways
2612025;Croda International PLC;http://en.wikipedia.org/wiki/Croda_International
2612034;Edenred SA;http://en.wikipedia.org/wiki/Edenred
2612038;Jotun Group;http://en.wikipedia.org/wiki/Jotun_(company)
2611629;FlexLink AB;http://en.wikipedia.org/wiki/Flexlink
2611621;Deutsche Postbank AG;http://en.wikipedia.org/wiki/Deutsche_Postbank
2608825;Lucas Bols BV;http://en.wikipedia.org/wiki/Lucas_Bols
2608828;Sunsweet Growers Inc;http://en.wikipedia.org/wiki/Sunsweet_Growers
2608831;PT Djarum;http://en.wikipedia.org/wiki/Djarum
2608834;Asia Pacific Resources International Holdings Ltd;http://en.wikipedia.org/wiki/Asia_Pacific_Resources_International_Holdings
2608839;McKinsey & Company Inc;http://en.wikipedia.org/wiki/McKinsey_&_Company
2608840;Tigo El Salvador SA;http://en.wikipedia.org/wiki/Tigo_El_Salvador
2608847;Al-Ghazi Tractors Ltd;http://en.wikipedia.org/wiki/Al-Ghazi_Tractors
2608848;Shinano Kenshi Co Ltd;http://en.wikipedia.org/wiki/Shinano_Kenshi
2608748;Poczta Polska SA;http://en.wikipedia.org/wiki/Poczta_Polska
2608751;Banco Macro SA;http://en.wikipedia.org/wiki/Banco_Macro
2608756;PayPal Holdings Inc;http://en.wikipedia.org/wiki/PayPal
2608758;Schibsted ASA;http://en.wikipedia.org/wiki/Schibsted
2608782;KUKA AG;http://en.wikipedia.org/wiki/KUKA
2608783;Tamron Co Ltd;http://en.wikipedia.org/wiki/Tamron
2608785;Kuoni Travel Holding Ltd;http://en.wikipedia.org/wiki/Kuoni_Travel
2608787;GlobalFoundries Inc;http://en.wikipedia.org/wiki/GlobalFoundries
2608789;Sheetz Inc;http://en.wikipedia.org/wiki/Sheetz
2608794;Suntech Power Co Ltd;http://en.wikipedia.org/wiki/Suntech_Power
2608798;u-blox AG;http://en.wikipedia.org/wiki/U-blox
2608805;TOMY Company Ltd;http://en.wikipedia.org/wiki/Tomy
2608822;UltraTech Cement Limited;http://en.wikipedia.org/wiki/UltraTech_Cement
2608823;Stallergenes SA;http://en.wikipedia.org/wiki/Stallergenes
2608679;TMX Group Inc;http://en.wikipedia.org/wiki/TMX_Group
2608680;Topcon Corporation;http://en.wikipedia.org/wiki/Topcon
2608692;Alectia AS;http://en.wikipedia.org/wiki/Alectia
2608697;TATE & LYLE FOOD SYSTEMS;http://en.wikipedia.org/wiki/Tate_&_Lyle
2608708;Helly Hansen AS;http://en.wikipedia.org/wiki/Helly_Hansen
2608711;Calsonic Kansei Corporation;http://en.wikipedia.org/wiki/Calsonic_Kansei
2608716;Salini Impregilo SpA;http://en.wikipedia.org/wiki/Salini_Impregilo
2608719;B2W Digital;http://en.wikipedia.org/wiki/B2W
2608724;Trend Micro Inc;http://en.wikipedia.org/wiki/Trend_Micro
2608725;GENEX Ltd;http://en.wikipedia.org/wiki/Genex
2608728;Palfinger AG;http://en.wikipedia.org/wiki/Palfinger
2608735;Peab AB;http://en.wikipedia.org/wiki/Peab
2608739;Post Danmark AS;http://en.wikipedia.org/wiki/Post_Danmark
2608667;Taiyo Yuden Co Ltd;http://en.wikipedia.org/wiki/Taiyo_Yuden
2608669;Alberto-Culver Company;http://en.wikipedia.org/wiki/Alberto-Culver
2608674;Stantec Inc;http://en.wikipedia.org/wiki/Stantec
2608654;San Miguel Brewery Inc;http://en.wikipedia.org/wiki/San_Miguel_Brewery
2608653;TreeHouse Foods Inc;http://en.wikipedia.org/wiki/TreeHouse_Foods
2608648;Konecranes Corporation;http://en.wikipedia.org/wiki/Konecranes
2608642;Ghana Oil Company Limited;http://en.wikipedia.org/wiki/Ghana_Oil_Company
2604999;Pentland Group Plc;http://en.wikipedia.org/wiki/Pentland_Group
2605005;Carter's Inc;http://en.wikipedia.org/wiki/Carter's,_Inc.
2605019;Chr Hansen A/S;http://en.wikipedia.org/wiki/Chr._Hansen
2605020;Acerinox SA;http://en.wikipedia.org/wiki/Acerinox
2605021;Dolce & Gabbana Srl;http://en.wikipedia.org/wiki/Dolce_&_Gabbana
2604044;Coop Switzerland;http://en.wikipedia.org/wiki/Coop_(Switzerland)
2604058;EIZO Corporation;http://en.wikipedia.org/wiki/Eizo
2604020;Kemira Oyj;http://en.wikipedia.org/wiki/Kemira
2604022;WEC Energy Group Inc;http://en.wikipedia.org/wiki/WEC_Energy_Group
2604032;Arnott's Biscuits Ltd;http://en.wikipedia.org/wiki/Arnott's_Biscuits
2604033;Tomra Systems ASA;http://en.wikipedia.org/wiki/Tomra
2603972;Havas Group;http://en.wikipedia.org/wiki/Havas
2603366;Dialog Axiata PLC.;http://en.wikipedia.org/wiki/Dialog_Axiata
2602264;The ICA Group (ICA AB);http://en.wikipedia.org/wiki/ICA_AB
2602257;Groupe EUROTUNNEL;http://en.wikipedia.org/wiki/Eurotunnel
2590890;Alsea S.A.B. de C.V.;http://en.wikipedia.org/wiki/Alsea_(company)
2266113;Westrock Company;http://en.wikipedia.org/wiki/WestRock
869402;Fortinet, Inc.;http://en.wikipedia.org/wiki/Fortinet
169509;Amaggi;http://en.wikipedia.org/wiki/Amaggi_Group
2539321;ENdESA;http://en.wikipedia.org/wiki/Endesa_(Spain)
2515534;Ferrovial S.A.;http://en.wikipedia.org/wiki/Ferrovial
170593;Oriflame Cosmetics AB;http://en.wikipedia.org/wiki/Oriflame
2432967;UK Mail Group;http://en.wikipedia.org/wiki/UK_Mail
2432970;Vygon (UK) Ltd.;http://en.wikipedia.org/wiki/Vygon_(UK)
2432946;H & M, Hennes & Mauritz AB;http://en.wikipedia.org/wiki/H&M
2432958;RELX Group plc;http://en.wikipedia.org/wiki/RELX_Group
2432961;Shaftesbury PLC;http://en.wikipedia.org/wiki/Shaftesbury_plc
2432931;Cairn Energy PLC;http://en.wikipedia.org/wiki/Cairn_Energy
2315847;Snam S.p.A;http://en.wikipedia.org/wiki/Snam
2313891;Nuqul Group;http://en.wikipedia.org/wiki/Nuqul_Group
2314453;DRDGold Limited;http://en.wikipedia.org/wiki/DRDGOLD_Limited
917487;Safaricom Limited;http://en.wikipedia.org/wiki/Safaricom
2314916;Oceana Group Limited;http://en.wikipedia.org/wiki/Oceana_(nightclub)
2315850;ATRESMEDIA;http://en.wikipedia.org/wiki/Atresmedia
2315853;Axis Communications AB;http://en.wikipedia.org/wiki/Axis_Communications
965694;Access Bank PLC;http://en.wikipedia.org/wiki/Access_Bank_Plc
2319160;Bidvest;http://en.wikipedia.org/wiki/Bidvest_Group
2314922;Cargo Carriers;http://en.wikipedia.org/wiki/Air_Cargo_Carriers
2311708;OMV Petrom;http://en.wikipedia.org/wiki/Petrom
2274192;MGE Energy Inc.;http://en.wikipedia.org/wiki/MGE_Energy
2274196;Bob Evans Farms Inc.;http://en.wikipedia.org/wiki/Bob_Evans_Restaurants
2274199;Iasis Healthcare LLC;http://en.wikipedia.org/wiki/Iasis_Healthcare
2274202;GenVec Inc.;http://en.wikipedia.org/wiki/GenVec
2274218;MasTec Inc.;http://en.wikipedia.org/wiki/MasTec
2274220;Hub Group Inc.;http://en.wikipedia.org/wiki/Hub_Group
2274226;NVR Inc.;http://en.wikipedia.org/wiki/NVR,_Inc.
2274158;Fitbit Inc.;http://en.wikipedia.org/wiki/Fitbit
2274163;Calavo Growers Inc.;http://en.wikipedia.org/wiki/Calavo_Growers
2274175;Dendreon Corporation;http://en.wikipedia.org/wiki/Dendreon
2274177;Lumos Networks Corporation;http://en.wikipedia.org/wiki/Lumos_Networks
2274184;ePlus Inc.;http://en.wikipedia.org/wiki/EPlus_Inc
2274185;ABM Industries Inc;http://en.wikipedia.org/wiki/ABM_Industries
2274187;Callidus Software Inc.;http://en.wikipedia.org/wiki/CallidusCloud
2274189;SkyWest Inc.;http://en.wikipedia.org/wiki/SkyWest,_Inc.
2274148;Monster Worldwide Inc.;http://en.wikipedia.org/wiki/Monster.com
2274154;ServiceNow Inc.;http://en.wikipedia.org/wiki/ServiceNow
2271551;Alico Inc.;http://en.wikipedia.org/wiki/Alico_(company)
2271554;DepoMed Inc.;http://en.wikipedia.org/wiki/Depomed
2271555;Andersons Inc.;http://en.wikipedia.org/wiki/The_Andersons
2271565;Model N Inc.;http://en.wikipedia.org/wiki/Model_N_(company)
2271566;Impax Laboratories Inc.;http://en.wikipedia.org/wiki/Impax_Laboratories
2271569;Ingles Markets Inc.;http://en.wikipedia.org/wiki/Ingles
2271577;Publix Super Markets Inc.;http://en.wikipedia.org/wiki/Publix
2271519;PetMed Express Inc.;http://en.wikipedia.org/wiki/PetMeds
2271520;SandRidge Energy Inc.;http://en.wikipedia.org/wiki/SandRidge_Energy
2271526;AMC Entertainment Inc.;http://en.wikipedia.org/wiki/AMC_Theatres
2271527;Willbros Group Inc.;http://en.wikipedia.org/wiki/Willbros_Group
2271528;WellCare Health Plans Inc.;http://en.wikipedia.org/wiki/WellCare
2271536;Bank of the Ozarks Inc.;http://en.wikipedia.org/wiki/Bank_of_the_Ozarks
2271499;Molina Healthcare Inc.;http://en.wikipedia.org/wiki/Molina_Healthcare
2270410;Federal Home Loan Mortgage;http://en.wikipedia.org/wiki/Freddie_Mac
2270417;Patterson-UTI Energy Inc.;http://en.wikipedia.org/wiki/Patterson-UTI
2270399;Cyan Inc.;http://en.wikipedia.org/wiki/Cyan_Worlds
2270401;CoStar Group Inc.;http://en.wikipedia.org/wiki/CoStar_Group
2270403;Ellie Mae Inc.;http://en.wikipedia.org/wiki/Ellie_Mae
2270405;Sanderson Farms Inc.;http://en.wikipedia.org/wiki/Sanderson_Farms
2270407;Medifast Inc.;http://en.wikipedia.org/wiki/Medifast
2270390;Shutterfly Inc.;http://en.wikipedia.org/wiki/Shutterfly
2270381;Imperva Inc.;http://en.wikipedia.org/wiki/Imperva
2270382;ICU Medical Inc.;http://en.wikipedia.org/wiki/ICU_Medical
2270384;ScanSource Inc.;http://en.wikipedia.org/wiki/Scansource
2270346;Trex Company Inc.;http://en.wikipedia.org/wiki/Trex_Company,_Inc.
2270348;Semgroup Corporation;http://en.wikipedia.org/wiki/SemGroup
2266121;Pep Boys - Manny Moe & Jack;http://en.wikipedia.org/wiki/Pep_Boys
2266124;BroadSoft Inc.;http://en.wikipedia.org/wiki/BroadSoft
2266126;GSE Systems Inc.;http://en.wikipedia.org/wiki/GSE_Systems
2266103;Copart Inc.;http://en.wikipedia.org/wiki/Copart
2266114;Global Payments Inc.;http://en.wikipedia.org/wiki/Global_Payments
2266115;Tower International Inc.;http://en.wikipedia.org/wiki/Tower_International
2266094;EnerNOC Inc.;http://en.wikipedia.org/wiki/EnerNOC
2266095;FBR & Co;http://en.wikipedia.org/wiki/FBR_Capital_Markets
2266099;Flowers Foods Inc;http://en.wikipedia.org/wiki/Flowers_Foods
2266079;PC Connection Inc.;http://en.wikipedia.org/wiki/PC_Connection
2266080;Novavax Inc.;http://en.wikipedia.org/wiki/Novavax
2266086;Healthsouth Corporation;http://en.wikipedia.org/wiki/HealthSouth
2266089;E2open Inc;http://en.wikipedia.org/wiki/E2open
2266070;Sandy Spring Bancorp Inc.;http://en.wikipedia.org/wiki/Sandy_Spring_Bank
2265442;Myriad Genetics Inc.;http://en.wikipedia.org/wiki/Myriad_Genetics
2265443;Molycorp Inc;http://en.wikipedia.org/wiki/Molycorp
2265432;Travelzoo Inc.;http://en.wikipedia.org/wiki/Travelzoo
2265434;United Online Inc.;http://en.wikipedia.org/wiki/United_Online
2265437;TEGNA Inc.;http://en.wikipedia.org/wiki/Tegna,_Inc.
2265402;Electro Rent Corporation;http://en.wikipedia.org/wiki/Electro_Rent
2265404;Splunk Inc.;http://en.wikipedia.org/wiki/Splunk
2265416;Outerwall Inc.;http://en.wikipedia.org/wiki/Outerwall
2265379;ReachLocal Inc.;http://en.wikipedia.org/wiki/ReachLocal
2265384;Tidewater Inc.;http://en.wikipedia.org/wiki/Tidewater_(marine_services)
2265385;Limoneira Company;http://en.wikipedia.org/wiki/Limoneira
2265387;Magellan Health Inc.;http://en.wikipedia.org/wiki/Magellan_Health
2265388;Lifeway Foods Inc.;http://en.wikipedia.org/wiki/Lifeway_Foods
2265390;Moneygram International Inc.;http://en.wikipedia.org/wiki/MoneyGram
2264099;Univar Inc.;http://en.wikipedia.org/wiki/Univar
2264101;TriNet Group Inc.;http://en.wikipedia.org/wiki/TriNet
2264102;Morningstar Inc.;http://en.wikipedia.org/wiki/Morningstar,_Inc.
2264104;Rentech Inc.;http://en.wikipedia.org/wiki/Rentech
2264108;Greenhill & Co. Inc.;http://en.wikipedia.org/wiki/Greenhill_&_Co.
2264110;SolarCity Corporation;http://en.wikipedia.org/wiki/SolarCity
2264117;Kindred Healthcare Inc.;http://en.wikipedia.org/wiki/Kindred_Healthcare
2264083;Aqua America Inc.;http://en.wikipedia.org/wiki/Aqua_America
2264090;Radio One Inc.;http://en.wikipedia.org/wiki/Radio_One_(company)
2264092;Entegris Inc.;http://en.wikipedia.org/wiki/Entegris
2264094;RGC Resources Inc.;http://en.wikipedia.org/wiki/RGC_Resources
2264098;Team Health Holdings Inc.;http://en.wikipedia.org/wiki/TeamHealth
2262997;LPL Financial Holdings Inc.;http://en.wikipedia.org/wiki/LPL_Financial
2262978;Ceva Inc.;http://en.wikipedia.org/wiki/CEVA,_Inc.
2262986;FleetCor Technologies;http://en.wikipedia.org/wiki/Fleetcor
2262975;MicroStrategy Inc.;http://en.wikipedia.org/wiki/MicroStrategy
2262960;PriceSmart Inc.;http://en.wikipedia.org/wiki/PriceSmart
2262962;ArcBest Corporation;http://en.wikipedia.org/wiki/ABF_Freight_System
2262967;Clean Harbors Inc.;http://en.wikipedia.org/wiki/Clean_Harbors
2262145;Cullen/Frost Bankers Inc.;http://en.wikipedia.org/wiki/Frost_Bank
2262143;Lubrizol Corporation;http://en.wikipedia.org/wiki/Lubrizol
2262136;Athenahealth Inc.;http://en.wikipedia.org/wiki/Athenahealth
2262068;INTL FCStone Inc.;http://en.wikipedia.org/wiki/INTL_FCStone
2262058;Sangamo BioSciences Inc.;http://en.wikipedia.org/wiki/Sangamo_BioSciences
2241831;Versar Inc.;http://en.wikipedia.org/wiki/Versar
2241811;Pharmacyclics Inc.;http://en.wikipedia.org/wiki/Pharmacyclics
2241813;Exelixis Inc.;http://en.wikipedia.org/wiki/Exelixis
2241809;Eagle Bancorp Inc.;http://en.wikipedia.org/wiki/EagleBank
2241655;Tetra Tech Inc.;http://en.wikipedia.org/wiki/Tetra_Tech
1839974;Arc'Teryx;http://en.wikipedia.org/wiki/Arc'teryx
37353;The North Face Inc.;http://en.wikipedia.org/wiki/The_North_Face
1839115;Castrol India Limited;http://en.wikipedia.org/wiki/Castrol_India
1838229;Bharat Forge Limited;http://en.wikipedia.org/wiki/Bharat_Forge
1837914;Ashok Leyland Ltd;http://en.wikipedia.org/wiki/Ashok_Leyland
1837912;Ambuja Cements Ltd;http://en.wikipedia.org/wiki/Ambuja_Cements
1837910;ACC Ltd;http://en.wikipedia.org/wiki/ACC_(company)
1837909;ABB India Ltd;http://en.wikipedia.org/wiki/ABB_Group
1838041;Havells India Ltd.;http://en.wikipedia.org/wiki/Havells
1837916;Aurobindo Pharma Ltd;http://en.wikipedia.org/wiki/Aurobindo_Pharma
1833250;David's Bridal UK Limited;http://en.wikipedia.org/wiki/David's_Bridal
1830794;Aldermore Group;http://en.wikipedia.org/wiki/Aldermore
1829735;AGS Airports Limited;http://en.wikipedia.org/wiki/AGS_Airports
1829583;Capcom Group;http://en.wikipedia.org/wiki/Capcom
116403;prAna;http://en.wikipedia.org/wiki/Prana_Studios
1826117;Brooks Sports, Inc;http://en.wikipedia.org/wiki/Brooks_Sports
1825403;conagra foods;http://en.wikipedia.org/wiki/ConAgra_Foods
798624;Tommy Hilfiger Inc.;http://en.wikipedia.org/wiki/Tommy_Hilfiger_(company)
1796901;Odebrecht Transport;http://en.wikipedia.org/wiki/Odebrecht
1794972;Van Cleef & ArpelS;http://en.wikipedia.org/wiki/Van_Cleef_&_Arpels
970561;Yes Bank Limited;http://en.wikipedia.org/wiki/Yes_Bank
59154;JSW Steel Limited;http://en.wikipedia.org/wiki/JSW_Steel_Ltd
58463;Bajaj Auto Limited;http://en.wikipedia.org/wiki/Bajaj_Auto
57320;Axis Bank Limited;http://en.wikipedia.org/wiki/Axis_Bank
1625439;Ruchi Soya Industries;http://en.wikipedia.org/wiki/Ruchi_Soya
1625335;EDEKA Group;http://en.wikipedia.org/wiki/Edeka
1600979;Ineos Group;http://en.wikipedia.org/wiki/Ineos
1600976;Rowan Companies Inc;http://en.wikipedia.org/wiki/Rowan_Companies
1600972;Drummond Co. Inc.;http://en.wikipedia.org/wiki/Drummond_Company
965719;Banco Daycoval;http://en.wikipedia.org/wiki/Daycoval
1404500;The Co-operators Group;http://en.wikipedia.org/wiki/The_Co-operators
1076237;Tetra Pak International;http://en.wikipedia.org/wiki/Tetra_Pak
166066;Koninklijke Philips N.V;http://en.wikipedia.org/wiki/Philips
1010650;CSRA Inc;http://en.wikipedia.org/wiki/CSRA_(IT_services_company)
965692;ABN AMRO Holding;http://en.wikipedia.org/wiki/ABN_AMRO
975209;Wuliangye Group;http://en.wikipedia.org/wiki/Wuliangye
975210;Zwack Unicum Nyrt;http://en.wikipedia.org/wiki/Zwack_liqueur
975182;Ten Ren Tea Co., Ltd.;http://en.wikipedia.org/wiki/Ten_Ren_Tea
975153;PureCircle Ltd;http://en.wikipedia.org/wiki/Purecircle
974324;Danone Group;http://en.wikipedia.org/wiki/Danone
974297;CANDELA;http://en.wikipedia.org/wiki/Candela_Corp
974277;AGRANA Group;http://en.wikipedia.org/wiki/Agrana
972977;Anritsu Corporation;http://en.wikipedia.org/wiki/Anritsu
972985;Chroma ATE Inc.;http://en.wikipedia.org/wiki/Chroma_ATE
58155;SKF Group;http://en.wikipedia.org/wiki/SKF
971901;WINBOND ELECTRONICS;http://en.wikipedia.org/wiki/Winbond
971884;Reichle & De-Massari AG;http://en.wikipedia.org/wiki/Reichle_&_De-Massari
971885;RITEK CORPORATION;http://en.wikipedia.org/wiki/Ritek
971870;Molex Inc;http://en.wikipedia.org/wiki/Molex
968775;Japex;http://en.wikipedia.org/wiki/JAPEX
968776;JSC Zarubezhneft;http://en.wikipedia.org/wiki/Zarubezhneft
967763;Santander - totta;http://en.wikipedia.org/wiki/Banco_Santander_Totta
967764;Santander - UK;http://en.wikipedia.org/wiki/Santander_UK
967742;Permata Bank;http://en.wikipedia.org/wiki/Bank_Permata
965780;Chang Hwa Commercial Bank;http://en.wikipedia.org/wiki/Chang_Hwa_Bank
965750;BBVA (Banco Bilbao Vizcaya Argentaria);http://en.wikipedia.org/wiki/Banco_Bilbao_Vizcaya_Argentaria
965697;Achmea Holding;http://en.wikipedia.org/wiki/Achmea
945115;Lojas Renner S.A.;http://en.wikipedia.org/wiki/Lojas_Renner
945117;Otto Group;http://en.wikipedia.org/wiki/Otto_GmbH
945125;VAUDE Sport GmbH & Co.KG;http://en.wikipedia.org/wiki/VAUDE
945084;VIVACOM;http://en.wikipedia.org/wiki/Vivacom
49951;Innolux;http://en.wikipedia.org/wiki/InnoLux_Corporation
170755;Barry Callebaut AG;http://en.wikipedia.org/wiki/Barry_Callebaut
917462;D-Link Corporation;http://en.wikipedia.org/wiki/D-Link
918916;FSP Technology Inc. (FSP);http://en.wikipedia.org/wiki/FSP_Group
918917;Fujikura Ltd.;http://en.wikipedia.org/wiki/Fujikura
56481;Merck & Co;http://en.wikipedia.org/wiki/Merck_&_Co.
48953;Marriott International;http://en.wikipedia.org/wiki/Marriott_International
48053;Prudential Financial;http://en.wikipedia.org/wiki/Prudential_Financial
874028;Synaptics, Inc.;http://en.wikipedia.org/wiki/Synaptics
873826;Stein Mart Inc.;http://en.wikipedia.org/wiki/Stein_Mart
874066;Synnex Corporation;http://en.wikipedia.org/wiki/Synnex
874404;Ultratech, Inc.;http://en.wikipedia.org/wiki/UltraTech_Cement
875090;Illumina, Inc.;http://en.wikipedia.org/wiki/Illumina_(company)
874822;West Marine, Inc.;http://en.wikipedia.org/wiki/West_Marine
875026;Spansion Inc.;http://en.wikipedia.org/wiki/Spansion
170759;Bpost SA;http://en.wikipedia.org/wiki/Bpost
875409;Lands' End, Inc.;http://en.wikipedia.org/wiki/Lands'_End
853026;ViaSat Inc.;http://en.wikipedia.org/wiki/ViaSat
873481;ShoreTel Inc.;http://en.wikipedia.org/wiki/ShoreTel
873443;Sequenom, Inc.;http://en.wikipedia.org/wiki/Sequenom
873367;Semtech Corporation;http://en.wikipedia.org/wiki/Semtech
873329;Select Comfort Corporation;http://en.wikipedia.org/wiki/Select_Comfort
873167;Rush Enterprises, Inc.;http://en.wikipedia.org/wiki/Rush_Enterprises
872991;RPC, Inc.;http://en.wikipedia.org/wiki/RPC_Group
872766;Qualys, Inc.;http://en.wikipedia.org/wiki/Qualys
872728;QLogic Corporation;http://en.wikipedia.org/wiki/QLogic
872576;Polycom, Inc.;http://en.wikipedia.org/wiki/Polycom
872500;Pentair PLC;http://en.wikipedia.org/wiki/Pentair
872348;OSI Systems, Inc.;http://en.wikipedia.org/wiki/OSI_Systems
872094;NuVasive, Inc.;http://en.wikipedia.org/wiki/NuVasive
872018;Nortek, Inc.;http://en.wikipedia.org/wiki/Nortek
871155;MDU Resources Group Inc.;http://en.wikipedia.org/wiki/MDU_Resources
871041;Masimo Corporation;http://en.wikipedia.org/wiki/Masimo
870684;Kadant, Inc.;http://en.wikipedia.org/wiki/Kadant
870493;IPG Photonics Corporation;http://en.wikipedia.org/wiki/IPG_Photonics
870440;InvenSense, Inc.;http://en.wikipedia.org/wiki/InvenSense
870110;Infinera Corporation;http://en.wikipedia.org/wiki/Infinera
870030;IDEXX Laboratories, Inc.;http://en.wikipedia.org/wiki/Idexx_Laboratories
869763;HD Supply Holdings Inc.;http://en.wikipedia.org/wiki/HD_Supply
869687;Haemonetics Corporation;http://en.wikipedia.org/wiki/Haemonetics
869326;Fluidigm Corporation;http://en.wikipedia.org/wiki/Fluidigm
869250;Finisar Corporation;http://en.wikipedia.org/wiki/Finisar
869174;Extreme Networks, Inc.;http://en.wikipedia.org/wiki/Extreme_Networks
869032;Essendant Inc.;http://en.wikipedia.org/wiki/Essendant
868827;Donaldson Company, Inc.;http://en.wikipedia.org/wiki/Donaldson_Company
868789;Dexcom, Inc.;http://en.wikipedia.org/wiki/Dexcom
868713;Demand Media Inc.;http://en.wikipedia.org/wiki/Demand_Media
868445;Coherent Inc.;http://en.wikipedia.org/wiki/Coherent,_Inc.
868016;Brooks Automation, Inc.;http://en.wikipedia.org/wiki/Brooks_Automation
868017;Brown & Brown, Inc.;http://en.wikipedia.org/wiki/Brown_&_Brown
867940;bebe Stores Inc.;http://en.wikipedia.org/wiki/Bebe_Stores
867712;Audience, Inc.;http://en.wikipedia.org/wiki/Audience_(company)
866379;Quiksilver Inc;http://en.wikipedia.org/wiki/Quiksilver
866341;Oxford Industries Inc;http://en.wikipedia.org/wiki/Oxford_Industries
866194;Guess? Inc;http://en.wikipedia.org/wiki/Guess_(clothing)
866090;The Wet Seal, Inc.;http://en.wikipedia.org/wiki/Wet_Seal
865834;Anixter International, Inc.;http://en.wikipedia.org/wiki/Anixter
865536;Hologic, Inc.;http://en.wikipedia.org/wiki/Hologic
865187;Caleres Inc;http://en.wikipedia.org/wiki/Caleres
864886;Neiman Marcus Group LTD Inc.;http://en.wikipedia.org/wiki/Neiman_Marcus
864810;UniFirst Corporation;http://en.wikipedia.org/wiki/UniFirst
858415;Fossil Group, Inc.;http://en.wikipedia.org/wiki/Fossil_Group
858099;Innospec inc.;http://en.wikipedia.org/wiki/Innospec
856582;Dentsply International Inc.;http://en.wikipedia.org/wiki/Dentsply
856435;Esterline Technologies;http://en.wikipedia.org/wiki/Esterline
837815;Inscape Corporation;http://en.wikipedia.org/wiki/Inscape_(publisher)
829131;Teco Energy;http://en.wikipedia.org/wiki/TECO_Energy
20034;Illovo Sugar Limited;http://en.wikipedia.org/wiki/Illovo_Sugar
801407;Pick n Pay;http://en.wikipedia.org/wiki/Pick_n_Pay_Stores
801370;Anchor Group;http://en.wikipedia.org/wiki/Anchor_(brand)
800014;Vodacom Group Limited;http://en.wikipedia.org/wiki/Vodacom
799297;Taste Holdings;http://en.wikipedia.org/wiki/TASTE_Holdings
798657;Valentino Spa;http://en.wikipedia.org/wiki/Valentino_SpA
789341;Northam Platinum Ltd;http://en.wikipedia.org/wiki/Northam_Platinum
788867;Sasfin;http://en.wikipedia.org/wiki/Sasfin_Bank
788833;Distell;http://en.wikipedia.org/wiki/Distell_Group_Limited
788792;Wesizwe Platinum Limited;http://en.wikipedia.org/wiki/Wesizwe_Platinum
776659;CostCo Wholesale Corp;http://en.wikipedia.org/wiki/Costco
776779;Sigma Designs, Inc.;http://en.wikipedia.org/wiki/Sigma_Designs
776755;Imris Inc;http://en.wikipedia.org/wiki/IMRIS
